"gen.x","gen.y","gen.z"
131.442247703362,71.3547291464341,-0.377749694676231
159.208317948857,71.8593123482349,23.027019281871
158.7371121635,81.6148226031474,23.5842927059341
162.242125745081,74.162273234016,25.7659817848171
146.048201397086,81.9836625187558,8.35469062152229
149.997124680667,65.9985565382186,-5.21396483421385
150.905516772715,74.5453612453836,31.0065833855324
148.228498319281,66.8705486525802,-4.41541401346242
141.470943544175,81.1757665241177,22.6811780513143
158.532594712467,63.1416126077773,11.8733113565572
157.722006407202,83.7850848907935,9.44871901265355
141.81540193936,73.3044823034008,20.8595670204071
130.497625136785,74.8080741966801,14.0143572339413
154.55219045913,74.6669065265796,27.6801812694798
143.813846304214,62.0182511994322,4.4628635450581
126.761914712242,83.894919793279,-2.64891566107542
153.629177147175,77.9201244657673,-5.59196948157758
141.208249495693,85.0673298661546,-11.8062824566465
134.074322751546,83.0378854277533,25.3436581472723
167.946980175808,79.7332860854465,9.509638090678
164.198597648009,82.4809340415935,9.91645302624509
144.433735953291,80.1955893350057,-10.9503116940343
145.901335981903,82.469892908506,14.1713295238749
135.587225271018,85.0608536214767,10.4007821955273
165.698873664013,73.2782900946625,6.33122018532216
127.889237600827,82.8004104154396,16.5651436845462
162.765835688367,67.8557656308049,5.31065855173666
153.932744070317,68.4366241344253,26.6990631025377
125.187758554152,80.5271642457248,22.0123585618646
127.457289285654,74.769169375421,16.7515903838446
143.528177914701,64.8787418454744,17.3288921831235
148.650024712788,81.9300953009025,2.76929678901388
138.058007101426,82.6030274817988,11.7315695431469
158.166018824676,73.5361813349233,9.03989417957277
143.614508213168,78.5661542418594,13.8084661331055
144.388799674776,75.9058129581244,34.590642136532
127.539973241296,69.496624449561,6.42144993881328
130.139353795202,85.7701434721441,4.18260331764803
160.435221805575,68.1582589283554,15.0950756225127
145.800680166452,62.6428615182866,8.02551485245812
153.640783780993,76.09820417983,25.8494011176538
161.967330976457,75.471201959178,19.7293615260711
149.765196043857,76.5171746322096,-10.8333268215863
156.962983646301,78.665886194955,29.5378507717423
127.261766984031,86.0964567939342,9.76334487440655
147.967951510669,75.4617981198225,17.5352964880325
149.826390983069,65.6239316259342,8.08895754112195
130.424816075027,74.2477207336938,23.1656668481381
145.725097639792,68.5237568805776,2.27510231865822
142.76971374273,66.513994118725,29.7897181565969
144.867311935449,82.4151444287457,12.133924670046
128.936386694111,81.9424495631107,12.9302336576672
141.048929885646,79.061214553901,7.44851020407296
151.617651536628,66.6949844769326,8.46456748124336
