x y
0.0 0.0
0.0 2.5
-0.5 0.7
-1.15450054275 2.22639960301
-1.20199987473 1.98574500324
-0.830751745697 1.9558870668
-1.07294618274 1.78175604532
-0.914051947439 1.60514269259
-1.08236961711 1.6644570438
-1.10338617655 2.11779065394
-0.750405631531 2.06828036433
-1.20096069552 2.02060080499
-0.839401339165 1.55714003823
-1.20226896769 2.06218487851
-0.933379775549 1.93762659443
-0.806514088119 1.79280516137
-1.00339285161 1.65693112884
-0.855622818885 1.85737225804
-0.80991302852 1.88706124316
-1.00972389305 1.82683897873
-1.02562454642 1.82367573465
-0.850897318636 1.76423039285
-1.09840395518 1.72725771209
-0.792502175503 1.61088219487
-0.8328400002 1.76907126682
-0.97764364982 1.68233179017
-1.07556768267 1.85409540129
-1.20533369366 1.78052887566
-1.24708292424 1.72346952794
-1.07454686348 1.97930761356
-0.972201227678 1.85295928377
-0.834863513663 1.94757189524
-1.12249428985 1.72494105178
-0.826492209892 2.11447306385
-1.05087823226 1.61782463201
-0.91716637782 1.78865986382
-0.751058126199 1.72769410317
-1.04271257661 1.78153934462
-1.00756316136 1.66923537705
-0.936760385545 1.67437571062
-1.14414634113 1.65150921951
-1.08643946019 2.03881198304
-0.79784077502 1.56348509295
-1.05365596186 1.7067426234
-0.962065806307 1.7459369466
-1.02425294872 1.56915694001
-1.13611554088 2.00608354219
-1.15719359236 1.8412006263
-0.917679902046 2.02917814246
-0.90616325559 1.759340163
-1.0620849192 1.7048255417
-0.876438881721 1.79094439405
-1.04047917339 1.91333629991
