"gen.x","gen.y","gen.z"
1.44026252860203,-1.29525667149574,0.427691523637623
1.40047705895267,-1.10287802689709,1.07773233526386
0.824655963107944,-1.1362071710173,0.72015036358498
1.46476643695496,-1.03709334996529,0.895401492435485
1.57465479918756,-1.51034967927262,1.02256510076113
1.1652535838075,-0.923426117980853,0.838903297623619
1.0731864143163,-1.14709426439367,0.39612579876557
1.22747029853053,-1.07700876635499,1.24633834203705
1.42135551897809,-0.943655510433018,1.12783948490396
1.442266339669,-1.23818744113669,0.404635394411162
1.25704861572012,-1.41082495823503,0.722529875300825
0.852820010390133,-1.52892201161012,0.792189337266609
1.22837716643699,-1.65180027997121,0.934423638461158
1.3800434274599,-0.797790680779144,0.746421231841669
1.19461350771599,-1.68826868152246,0.766210738755763
1.1234029205516,-1.06874125124887,0.582070479588583
0.900197556009516,-1.23573644761927,0.918619211716577
1.27183223958127,-1.38752470188774,0.648333962727338
1.16871225647628,-1.58105032844469,0.811499252868816
1.31607994018123,-0.874155439902097,0.673842867556959
1.58258887403645,-1.10666905506514,0.557563946535811
1.46054435218684,-1.08250941475853,1.18530183234252
1.40413387329318,-1.61427771532908,0.686507709044963
1.30288802366704,-1.20598503411748,0.760239092819393
1.0989313274622,-1.61209213966504,0.551715780701488
0.900707897497341,-1.43673970084637,0.851480795489624
1.20462285680696,-0.947173586813733,0.946898080594838
1.31105861719698,-1.4594999270048,1.18223928515799
1.59860611846671,-1.29242218984291,0.465286720031872
0.908188350964338,-1.34787915716879,0.589269895292819
1.15000681229867,-1.67687326995656,0.953775289421901
1.33025733823888,-1.70229707635008,0.638026648387313
1.51036330242641,-1.23427341785282,0.858911943109706
1.19719535624608,-1.3825834824238,0.655648533673957
1.42418301315047,-1.39001237158664,0.806090115755796
1.24443811713718,-1.02282325271517,1.20294723352417
1.10716787166893,-0.928585938178003,0.73833429319784
1.20811888575554,-0.80000927252695,0.924771017348394
1.58744626794942,-1.47191647393629,0.732903698412702
1.47334214695729,-1.31668135151267,0.845171459903941
0.83616865449585,-1.16666954802349,0.835721328342333
1.42119124950841,-0.987349536037073,1.08203644114546
1.01117524225265,-1.56773443915881,0.576510828640312
1.22641626582481,-0.946105391718447,0.560017229011282
1.62091147061437,-1.15189805766568,0.509032755112276
0.827378807356581,-1.43234105454758,0.662877961248159
1.13125975150615,-1.2363809181843,0.978206296637654
1.22651680582203,-1.27782858489081,0.955804116046056
1.52126238425262,-1.46654550451785,0.771195080550388
0.989952821284533,-1.56740579358302,0.789945421926677
1.10282713011838,-1.62027498357929,0.573461373755708
1.54797526099719,-1.49311915924773,0.993063491024077
1.45672419155017,-1.61279273638502,0.731551112327725
0.900083281099796,-1.47159053827636,0.853817650303245
1.46265373611823,-1.05930329486728,0.780690296972171
0.82248913962394,-1.32330297748558,0.584233388956636
1.07782027218491,-1.05625928682275,0.723755976837128
1.23285656771623,-1.0672880038619,0.451568262837827
1.46761288354173,-1.46466941945255,0.818902107840404
1.43569269473664,-1.49601858877577,0.807869718363509
1.20722431596369,-1.07280108518898,0.446775087574497
0.986211201176047,-0.951344370376319,0.945729736657813
1.42510606115684,-1.63243618584238,0.789239189308137
1.20233403122984,-0.888853882905096,0.891023331973702
0.890955245355144,-1.1664391758386,0.564085302129388
1.68736887280829,-1.15587299666367,0.995089840795845
1.32689293567091,-1.30438662087545,0.452961833402515
1.3558135475032,-1.16191723058,0.970201499946415
1.6112694432959,-1.24471656838432,1.08496215073392
1.28137468802743,-0.998218797612935,1.18503053621389
1.37942499737255,-1.60849230666645,0.925964134931564
1.48975190659985,-0.995626323390752,0.514099805802107
1.58860924164765,-1.36402761866339,0.835449733491987
1.22804134432226,-0.927856916794553,0.84876492312178
1.23250882630236,-1.21098225703463,0.602054989850149
1.40870240563527,-1.44046203582548,1.04047733005136
1.29586045700125,-1.08605817006901,0.927344814827666
1.0704665533267,-1.08475623745471,1.1349463972263
1.17998859379441,-1.44820091733709,0.999640801176429
1.31682453001849,-1.37093967129476,1.15826149210334
1.49114130833186,-1.65580938314088,0.922372084064409
0.949142302852124,-1.31373275117949,0.869668318377808
1.24998286692426,-1.48657795786858,0.978716684691608
1.18992966227233,-0.773018721258268,0.827329451637343
1.48110055783764,-1.09043427137658,0.510064527811483
1.47333884937689,-1.59484706702642,0.884598333807662
1.59243946196511,-1.34257008670829,0.768994728522375
1.49768286501057,-1.48368776356801,0.605733399000019
1.42462996020913,-1.42698284704238,0.847567738685757
1.19171483954415,-1.54771037376486,0.526792150177062
1.42641633818857,-1.14903187076561,1.15215012100525
1.14991592452861,-1.35393881937489,0.64021669998765
1.32942243176512,-1.49616775126196,0.426274642068893
1.51494912663475,-1.3459360904526,0.937921834830195
1.05144887277856,-1.48595493636094,0.958064669696614
1.25642726081423,-0.990487375995144,1.06215279498138
1.14130112552084,-1.6529764153529,0.573122914601117
0.955663136206567,-1.26259962818585,0.66233237828128
1.06701893731952,-1.52167277596891,0.791312384372577
1.29572674981318,-1.35624181828462,0.642108884826303
1.31509168399498,-1.54246163507923,0.964967388380319
1.19784955633804,-0.817988043185323,0.669812614284456
1.23135140351951,-0.99083065870218,0.891034769080579
1.09391586040147,-0.972891111625358,0.889466631179676
1.27236664178781,-1.63445134460926,1.022863572184
1.39637939073145,-1.26159672508948,1.2488717939239
0.849989993497729,-1.25035003898665,0.858542919112369
0.935451959259808,-0.991648948052898,0.936061589466408
1.53036445332691,-1.34767791931517,0.986450326116756
1.52857047691941,-1.25250402954407,0.498293858440593
1.50834037619643,-1.19248820072971,1.03466163361445
1.3928824190516,-1.16990691702813,0.40078299487941
1.45501706353389,-1.04720853106119,0.984151048772037
0.870329411700368,-1.21016193204559,1.11991283665411
1.71972536086105,-1.2912980907131,0.653213026653975
1.51794333872385,-1.1893995446153,1.11146681145765
1.52757393172942,-1.34293151134625,0.401693284465
1.09623445640318,-1.28567957016639,0.634189284592867
1.54255073377863,-1.60888121300377,0.800042296014726
1.51011544279754,-1.17041624500416,0.630552470637485
1.68028768501244,-1.0512837881688,0.796440161485225
1.20377138117328,-1.35463598836213,0.621862972108647
1.06511686858721,-1.2938007726334,0.429109286703169
1.26947655552067,-1.33464178466238,0.393140074284747
0.841717093484476,-1.40974713256583,0.746180129889399
1.37221485702321,-0.974840108538046,0.859209490427747
1.41936510731466,-1.50399074703455,0.565063707251102
1.24823660939001,-1.31167856720276,0.354361219983548
1.00702578597702,-1.39171719923615,0.978312285337597
1.17250258591957,-1.34986847871915,0.96794925252907
1.61644042097032,-1.46339061739855,0.902846591966227
1.54787253565155,-1.00505946786143,0.896039243740961
1.2685740289744,-1.40276122745126,0.80270064547658
1.31056317174807,-1.45369455381297,0.894162254361436
1.3121186059434,-1.03858926915564,0.645755433430895
1.60610459255986,-1.27397727570496,0.737973791034892
1.03271825611591,-1.50070938281715,1.01519673313014
1.35411126934923,-1.2131584470626,1.15722515918314
1.1236103803385,-1.20782966492698,1.14330383944325
1.30101352347992,-0.898239712230861,0.634867246681824
1.49605993437581,-1.09821761655621,1.05512315053493
1.08299546223134,-1.41167250298895,0.460547792678699
1.29908808204345,-1.50471781264059,0.930718779051676
1.01686489512213,-1.19905891595408,0.367794489907101
1.02691512624733,-1.1933826727327,0.880310489051044
1.07421782310121,-1.24209589441307,1.23094122828916
1.26818092074245,-1.35786987189204,0.630213447799906
1.26591877662577,-1.09883232880384,0.502289816457778
1.24107185727917,-1.42709651472978,0.559040328208357
1.40006884024478,-1.40956998732872,0.805935807712376
0.992455719970167,-0.985337618272752,1.02952173347585
1.334258178249,-0.897590797161683,0.489557523699477
1.27377629489638,-1.56146106566302,0.819352212082595
0.774869654793292,-1.34720554691739,0.720388758881018
1.66315988241695,-1.17706403019838,1.0051149669569
1.31598311453126,-1.21697617531754,1.27577091935091
1.58580589527264,-1.17676825588569,0.673224894283339
1.06253970810212,-1.58982687233947,1.02335180384107
1.63235416030511,-1.29062340711243,1.02055051778443
0.960714613087475,-1.11557011189871,0.484647177811712
1.27740168292075,-1.43096686596982,0.720370137551799
0.809726951876655,-1.12128271022812,0.8199759316165
1.000879870262,-0.882122026523575,0.740699122846127
1.30387265770696,-1.13677341793664,0.351125779282302
1.56953000486828,-1.4042026840616,0.81320857135579
1.57128431927413,-1.19966005929746,0.435955862700939
1.37899546907283,-0.890057335607708,0.930488024791703
1.09397812886164,-1.4342099125497,0.990645170165226
1.40454301564023,-1.26324767898768,0.401503198733553
1.01671604928561,-1.33195531181991,0.806329977419227
1.31839234591462,-1.47806671471335,0.670551067404449
1.71000773645937,-1.40081292903051,0.796751111699268
1.2047125606332,-1.41736352839507,0.949224020773545
0.990885705919936,-1.14243718027137,1.06150985388085
1.63248060178012,-1.2342452830635,0.889550401084125
1.19622752559371,-1.53256859001704,1.05907534523867
1.38627136079594,-1.64534720988013,0.645444534206763
1.24612129083835,-1.20529111823998,0.637746056262404
1.27835662919097,-1.31830889103003,0.314992921380326
1.19208443933167,-0.994236802915111,0.73966232216917
1.4497690545395,-1.04095343616791,0.646528639784083
1.0432865365874,-0.987805559532717,0.928559190547094
0.826959071680903,-1.1522596005816,0.585560904303566
1.27575520169921,-1.5852437063586,0.722194967279211
1.29818261996843,-1.12502603139728,1.20478530456312
1.32594803208485,-1.35626802546903,0.735115751577541
1.21530473930761,-1.08117108908482,0.489249880379066
1.13308636751026,-1.48014483111911,0.613631419790909
1.145843091188,-1.16218595742248,1.02845822805539
1.48025580891408,-1.26394432643428,0.889956394629553
1.32049592910334,-1.06387123279274,1.07642604196444
1.58836750383489,-1.44638146669604,0.937435958255082
1.21884333621711,-1.26798575255089,1.18811245653778
1.53812603955157,-1.19155373238027,1.05372313172556
1.39003822091036,-1.29810362914577,0.905841678567231
1.51336908480152,-0.884217134211212,0.860020616045222
0.811049602925777,-1.35219880798832,0.804837319487706
1.28392063593492,-1.22882642154582,0.895713667571545
1.30640002340078,-0.893078963737935,0.673243761248887
1.03427924308926,-1.17224891809747,0.562405766174197
1.37982975691557,-1.33127449057065,0.568942744936794
1.32923542847857,-1.11647170572542,0.341017657378688
1.59671085886657,-1.11224688147195,0.808268705103546
1.4592489823699,-1.02773336321115,0.639864952722564
1.53345031640492,-1.10384564916603,0.554996119299904
1.22041805298068,-1.48491461318918,0.390405711438507
1.61341771972366,-1.10953782428987,0.717909235926345
1.03519062045962,-1.64637036784552,0.810484479833394
1.34855343285017,-1.48977672634646,1.22567729530856
1.16036427137442,-1.59793991153128,0.462278153467923
1.51367124915123,-1.37050991761498,0.582938565127552
1.05037833913229,-1.07485165307298,0.881053075613454
1.30192650505342,-1.39838385535404,0.622350614937022
1.31610204209574,-1.28692386555485,1.26689234883524
1.38593356008641,-1.39248319994658,0.375364663964137
1.36861940496601,-0.975855316501111,1.16001408845186
1.10709894285537,-1.46998350671493,1.15728051955812
1.62960872240365,-1.21333060436882,1.05311752851121
1.3829866850283,-0.881180760683492,1.03730543185957
1.26487833098508,-1.19552730605938,1.15153469350189
1.63265181775205,-1.33807066408917,1.03294702474959
1.07717591011897,-1.44735088921152,0.610143794631586
0.832213426707312,-1.14288425631821,1.0470308248885
1.519383541774,-1.41523255128413,1.14480929351412
1.133205848746,-1.50798627920449,1.07610373008065
