-5.8349671121 -0.9025212127 with seed: 0 with dcc: 2.61674861246
-0.0408661948 0.1925065001 with seed: 1 with dcc: 2.94838016294
-0.3028484429 5.4120904015 with seed: 0 with dcc: 3.85162560332
2.134318527 -1.9234178262 with seed: 0 with dcc: 3.73089178998
1.885413144 3.8894487772 with seed: 0 with dcc: 3.58073054415
-2.2764495646 -3.0225408845 with seed: 0 with dcc: 3.74823575006
-0.2590334784 -4.8904174528 with seed: 0 with dcc: 3.1551503057
0.4925600921 -4.3786722203 with seed: 0 with dcc: 3.49058851822
5.0032471204 0.7610240213 with seed: 0 with dcc: 3.02705941239
-3.3236853374 -0.9471149442 with seed: 0 with dcc: 3.04380933012
-6.2007292523 -1.6733965507 with seed: 0 with dcc: 3.13089839991
-2.5712084105 -0.5475257848 with seed: 0 with dcc: 3.81173914168
-2.2307581751 0.1255398695 with seed: 2 with dcc: 3.37176769719
4.5563549645 -2.3742620228 with seed: 0 with dcc: 3.07459782902
0.719498144 -3.4074831169 with seed: 0 with dcc: 3.95447092732
-0.1253861409 -3.9504866113 with seed: 2 with dcc: 3.81643913585
2.2308141255 1.5729941665 with seed: 0 with dcc: 3.84282563251
-0.0847700814 -3.3591543701 with seed: 0 with dcc: 3.34894900651
-0.0878032995 -0.4103648335 with seed: 0 with dcc: 3.52321219595
-3.1210127855 -2.4353879757 with seed: 4 with dcc: 3.53935623049
-1.9091377435 -3.5464072787 with seed: 2 with dcc: 3.54866015384
2.5430878975 -1.0066903144 with seed: 0 with dcc: 3.68702637993
-2.9355198707 -3.8180103567 with seed: 0 with dcc: 3.71017780353
-0.758300682 -6.309621323 with seed: 2 with dcc: 3.52705401793
-1.1188519893 -1.2239313224 with seed: 0 with dcc: 3.39034251098
-0.8185268703 -3.2224089585 with seed: 4 with dcc: 3.86515077522
-0.5056243419 0.2106146827 with seed: 0 with dcc: 3.57770080084
2.3315181505 -4.8384921423 with seed: 0 with dcc: 3.18413438406
5.5891844784 -2.0069154062 with seed: 0 with dcc: 2.85716916887
-1.5198363667 -5.1293633341 with seed: 0 with dcc: 3.03584229667
0.1255257693 -0.0949086363 with seed: 1 with dcc: 2.61400903663
-2.6406231961 2.02149985 with seed: 4 with dcc: 3.79002932196
-0.1417750552 0.1389755903 with seed: 1 with dcc: 2.72627093259
5.1956415341 -3.6651232045 with seed: 0 with dcc: 2.90671138069
-0.9042563105 1.7232109714 with seed: 0 with dcc: 3.53594447433
4.4736324806 -0.2182921539 with seed: 0 with dcc: 3.34101260092
3.8944921177 5.8036099928 with seed: 0 with dcc: 3.01165457198
1.5330865819 1.4573003766 with seed: 0 with dcc: 3.29267564884
3.1278192488 0.4917383702 with seed: 4 with dcc: 3.34822576219
-2.7262100528 3.2455290539 with seed: 0 with dcc: 3.58207870159
-3.6671851248 -5.4506296925 with seed: 0 with dcc: 3.52962748854
-0.1817188774 3.920232045 with seed: 2 with dcc: 3.3740180425
-2.412386248 -3.9729500786 with seed: 0 with dcc: 3.89393995557
4.9090741728 1.3371384502 with seed: 4 with dcc: 3.84819318666
-3.9296570189 -4.9186019378 with seed: 0 with dcc: 3.15425823397
-1.4197140558 1.0466956134 with seed: 4 with dcc: 3.98930744898
-3.6516506409 4.7522358674 with seed: 0 with dcc: 3.14662957495
-1.4427746224 3.1069430674 with seed: 2 with dcc: 3.37460468125
2.5519376973 5.9708891958 with seed: 0 with dcc: 3.05569338024
-3.8974495352 0.5340040072 with seed: 0 with dcc: 3.2791795487
1.6767314157 -1.2180304438 with seed: 6 with dcc: 3.86918129528
-6.1910317787 -0.5401383033 with seed: 2 with dcc: 3.81472031209
1.848195651 3.3068373586 with seed: 6 with dcc: 3.821410966
5.3565391486 -3.5458920045 with seed: 6 with dcc: 2.80416219535
-2.1402231638 -5.5194023014 with seed: 2 with dcc: 3.29717930839
-1.2824993 -1.8580138658 with seed: 0 with dcc: 3.23440420859
2.2117230284 4.9077665279 with seed: 0 with dcc: 3.41440975024
1.4865563198 1.6233165896 with seed: 0 with dcc: 3.29916596594
-0.3438385684 -1.5491676812 with seed: 3 with dcc: 3.86615709034
0.0731313978 0.3445114339 with seed: 1 with dcc: 3.51827451418
-4.7878051092 -1.3984567206 with seed: 0 with dcc: 3.12721420916
-0.4164965231 -3.3941272451 with seed: 0 with dcc: 3.61724133384
4.6065393172 2.4268326836 with seed: 2 with dcc: 3.5967235674
0.2653582062 5.0448797056 with seed: 2 with dcc: 3.72813517276
0.3447013706 -0.2555776862 with seed: 1 with dcc: 3.71609505989
0.0272189749 0.1386090519 with seed: 1 with dcc: 2.93563217638
3.9324533026 -1.5442038806 with seed: 0 with dcc: 3.44559197835
3.1777716412 0.4908609463 with seed: 4 with dcc: 3.3686914461
1.9927427814 -0.9152948981 with seed: 0 with dcc: 3.4808477742
4.3724435448 -5.0285841894 with seed: 6 with dcc: 2.96391697408
5.9642811088 3.3914848067 with seed: 0 with dcc: 3.00208515719
3.7296967569 -5.7893570031 with seed: 0 with dcc: 3.36104005552
6.4700371864 -1.9767015826 with seed: 0 with dcc: 2.92743660298
2.7680053404 -5.1876341295 with seed: 0 with dcc: 2.99104264421
-3.8138950153 -2.4370794725 with seed: 4 with dcc: 3.50788088159
-3.1531244615 -3.2708985637 with seed: 2 with dcc: 3.59673971802
0.0151345285 0.5254899645 with seed: 0 with dcc: 3.30170025303
-0.6341690284 0.2339851786 with seed: 6 with dcc: 3.1080018458
1.8918156664 -4.8393731516 with seed: 0 with dcc: 2.99917948322
4.439035663 1.5243803699 with seed: 2 with dcc: 3.81118303391
0.924487233 -3.2499543909 with seed: 6 with dcc: 3.74401139644
0.2950899246 -1.607917094 with seed: 6 with dcc: 3.55030243607
1.1257885904 -1.071633493 with seed: 6 with dcc: 3.87113138381
1.773619295 3.9289953213 with seed: 2 with dcc: 3.91539933079
