0.0630986262 0.0345132267 1
0.7867242136 5.0439169814 14
-0.0868008126 -0.9174437458 16
3.3871133471 0.5429694732 20
1.0211271182 -4.4010722541 46
-1.1976474103 1.1395739417 47
0.9855122507 0.0108159282 50
-0.2447622787 1.2673903916 53
-6.3499516986 1.3615920294 95
1.0073428034 1.933574919 98
0.961124434 0.2569362635 139
0.0617166269 1.181794212 145
-5.045368028 1.1301005315 178
-0.7185159495 -2.6569456181 230
-0.2696616774 1.2428255662 258
-0.8397301153 1.4755190224 288
-1.3012417925 -0.7849393783 307
1.9691726912 1.3539906283 323
-0.8456799762 3.8850834876 338
-0.9781574187 1.1258286162 399
-0.9078739664 0.9382100906 606
-1.0945836407 1.1182294344 615
-1.5259611233 -3.1246445288 651
