"gen.x","gen.y","gen.z"
148.520966744625,75.1295884114104,19.3514060909603
164.454131757714,86.5047230183833,24.2256888327135
151.193991567578,76.2006732119175,8.93247538469634
129.692352023241,84.6966818313603,-4.54143580966903
153.945321017154,70.8448987394705,-3.93082028639872
157.880149038948,75.2284290792525,11.8803697481743
139.35990102488,71.6139319172764,25.4122961024733
158.241416437118,78.692529670606,22.9486252256784
133.999923424595,72.1700340482685,23.5172577345654
139.471684831296,75.4511749760939,21.5305746596079
144.208200839793,78.2853503489702,-8.35939244796853
160.61357123713,80.3383807454962,21.1446460470996
159.039353603719,68.0147574431994,17.8285447002249
146.471619456997,73.5055926344536,-5.86992931093831
158.807325453415,79.4221609461426,0.109499311524564
156.09715560973,78.2158888319899,-2.29978255540749
143.996276467523,72.5087939704826,9.55441995128903
124.661951894103,80.9069638841662,14.9828243073028
152.756691227813,79.786950499445,13.8760573068996
143.114754527931,76.826629797259,6.58384001181181
152.227670126582,82.2573344536102,3.05024544723406
162.891649346345,69.9754498035874,9.92840329432459
161.186893042726,85.2333191099275,10.813942728412
137.775314860487,64.0272403156153,15.986111885956
137.162010922592,84.1787964076901,27.3099519326035
143.936014072215,69.4281662243426,-3.91454231854
139.83284699557,62.4710298687392,15.5587651791277
158.235500197041,67.1691975086277,11.0430269292467
136.761832735788,71.2664901157397,1.02595862778129
155.090269071683,83.5758159669094,6.07333660263782
132.967397891909,83.6282881114475,31.8073500484271
128.112484558657,86.9579113446019,6.06653218538803
132.689023785014,86.4442180530287,16.0475031700486
124.103945951082,82.3428651410381,13.8194537391487
151.819917212185,66.0661641709861,11.48201402261
159.185164496459,79.8359439076501,-0.344724882157841
142.934625781186,83.2756108987332,35.7013839455318
152.410753530923,74.8663031282521,2.43844462945723
138.084793929788,80.1556435079044,13.3661792611825
134.144333300533,86.6866701223228,17.8325323159491
151.402054553913,78.7571880174706,31.0747034949066
127.450553965901,80.5277593447701,14.6969951538319
138.252492145283,72.2398263114102,29.2042887633341
126.206319561998,86.9944936355685,14.1047201849793
142.507493126274,67.46691055896,2.65489274283082
151.715999597956,80.7788822202103,11.3994600838213
144.850244626828,71.8457991801875,26.1311611750733
129.544381617695,91.9351316193642,15.007791289548
157.166504919342,64.6209617333735,18.1880901254034
145.590292288055,78.6933101359703,17.3830358487615
131.16465304619,71.9650001675611,24.3469482141047
151.844016603853,80.8911031792664,0.921135424610362
149.720110277324,83.5730955938359,-2.71043302476576
147.953081016963,65.9450338623469,15.8652819911602
145.422673830406,72.8843342397612,-3.1092430271241
149.88396743905,63.74820493764,16.7707229878288
155.954425825617,69.2516594904382,22.5723977667849
150.506545400195,71.7818208878738,20.3237590637698
147.775330857141,82.9263631074454,14.8555415935045
136.92456729201,84.2860731657327,14.6577429109097
131.409546192291,73.8945248654771,11.6836764473708
151.25576014721,69.9590209042385,29.5731989542875
161.979921097342,79.2771353750351,-0.360248247875973
139.897925171805,79.5578829028442,14.8483173026367
163.847773721513,77.024241939417,20.3561087353003
151.916246824285,76.4946777326123,30.8354906229181
156.513588932188,79.1159568490249,24.7172295652124
150.062716275507,73.6357876932605,30.9646287077466
135.259426765582,82.2345534226249,4.71117187220516
163.420433076723,84.5084500746829,4.48931129851137
162.974139290801,80.0724523249478,10.2546169423852
130.292747657161,91.555192135205,20.5363377601126
157.322442525241,79.5220751811348,10.5822178238525
155.119851831825,71.5309401289337,9.74675421481184
126.09651546478,90.5217373738394,5.14079281702921
165.361328997804,79.6898293709291,16.0378233663148
134.760668279925,83.2527673336146,-8.73701824663167
126.547279052935,84.4259651745508,4.59851374944613
131.692037961128,77.6745742259216,10.8527255505054
145.942178670204,67.6060602113983,10.4268666206425
148.04250643154,72.3592727892288,-4.8128788934135
133.484278908769,63.8556712228904,13.5769719902014
157.565683754722,82.9092712555745,19.7207366865131
129.164841309937,78.9712832412144,8.11039085003712
136.61055184867,71.1856865242662,13.4466054464956
145.540662941012,77.5894920961746,15.6784268150733
165.202944109252,84.4227022268853,7.41895505362458
145.580310831521,64.3171000721873,19.2214801733992
137.801312566313,63.8983902329377,19.8588803391966
127.548901296623,94.2949987995846,23.2566374254111
151.303561667888,62.1420122290817,13.529565608253
154.05890019369,79.1716790428029,16.2956790871239
141.715955680525,72.0292148130131,2.12728457229831
135.863444379156,86.3193175213394,33.3833586713621
131.325271928766,73.664850699952,19.4806965342918
143.163725480043,66.7255244593139,8.10958285106985
143.666493783088,72.4774775557569,2.81817105729115
149.981216191181,78.1353257640719,24.5213687217114
144.346438409828,80.8619526159386,-8.52429432684972
126.473432602264,92.9235898029903,8.99820979874888
165.712404261469,80.6154831185217,15.6542354972347
154.678881467263,76.6215596660023,9.41345990637816
124.366359196692,83.7860135541683,7.56408463073261
157.161025765533,67.1856428573409,15.3980885301902
139.439775907593,72.4544226157545,-6.43688917280239
133.522402893447,87.9441100692172,20.1602396062755
146.357173796094,79.087719175634,32.0503968501831
163.129099016841,74.3763194436795,0.621314820223567
127.586238222916,81.7235860351825,9.51614530061148
153.680191524638,64.9379400423988,14.2878102487131
126.015554912963,87.1978722367728,24.317919101732
140.329826106924,84.6020665925799,8.36013587274365
150.984948245595,71.5051660990631,7.29883936212724
140.578779580027,80.0069277038968,33.2925643311784
134.031160291655,80.5472567751222,-8.12880706288571
140.27762817008,70.8304997934428,12.9290817429074
148.965289117935,66.4412319662924,7.78573750216456
147.061276288838,66.6378390821618,15.192965986635
139.562713621934,66.1712028752096,16.6920241185083
134.09841987262,83.2668933662155,28.6909810085754
161.587974915788,75.0906678328051,17.0790177582142
143.725989164563,74.0727786723108,19.4654338804882
137.138400299392,82.7108403731361,10.4429463664715
134.457419105895,65.2318113420487,3.34131403849228
154.50603609414,72.3601077797555,28.1108456594852
165.41744652943,84.5351087860985,14.4202561380813
131.842576447618,88.0504223104346,8.75375067471056
141.26894379744,68.8619993169701,15.8250908733941
141.720182248985,66.6451682308129,7.27824216953796
148.112866435584,78.9429805668388,18.7328310444441
152.479093360555,72.520296246518,-4.71199201094185
159.162703857496,66.7488072014403,18.9938504083168
128.303410161457,85.2235740618424,19.7368269966614
128.127810001022,83.2298905157799,-0.308330105094104
128.661081708688,78.4005668622601,17.1519520711721
137.8522150853,83.9145783006644,-1.65715025281834
152.652923881347,78.2817695203825,12.9347015515018
136.116638226238,85.5015697891107,9.4634893922273
